timestamp,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint0_vel,joint1_vel,joint2_vel,joint3_vel,joint4_vel,joint5_vel,joint6_vel,joint0_cmd,joint1_cmd,joint2_cmd,joint3_cmd,joint4_cmd,joint5_cmd,joint6_cmd,ee_00,ee_01,ee_02,ee_03,ee_10,ee_11,ee_12,ee_13,ee_20,ee_21,ee_22,ee_23,ee_30,ee_31,ee_32,ee_33
3.129050,-0.027497,-0.654290,0.077293,-2.273987,0.042538,1.933882,-0.523499,-0.113195,-0.060229,0.140956,-0.099029,0.114316,0.128325,0.809395,-0.096555,-0.705768,0.173726,-2.359724,0.100335,2.064982,-0.149238,0.215563,0.973572,0.075300,0.000000,0.926733,-0.228271,0.298394,0.000000,0.307703,0.005461,-0.951467,0.000000,0.408940,0.029883,0.523692,1.000000
3.169061,-0.032268,-0.657206,0.083554,-2.278645,0.046614,1.940376,-0.490075,-0.122476,-0.080620,0.165624,-0.132623,0.095697,0.189342,0.872988,-0.095768,-0.707815,0.176913,-2.362581,0.095954,2.070278,-0.144784,0.246234,0.965329,0.086547,0.000000,0.917611,-0.260941,0.299800,0.000000,0.311995,0.005596,-0.950067,0.000000,0.408993,0.031276,0.523185,1.000000
3.210045,-0.037200,-0.660769,0.090816,-2.284700,0.050299,1.948866,-0.453885,-0.120284,-0.087563,0.187081,-0.158430,0.091537,0.223228,0.893605,-0.116951,-0.725366,0.209785,-2.385978,0.063988,2.110482,-0.054240,0.278397,0.955428,0.098146,0.000000,0.906484,-0.295149,0.301919,0.000000,0.317436,0.004914,-0.948267,0.000000,0.409101,0.032934,0.522449,1.000000
3.251047,-0.042025,-0.664738,0.098723,-2.291601,0.053462,1.959386,-0.416041,-0.112337,-0.102950,0.198858,-0.175673,0.067908,0.287147,0.931241,-0.163258,-0.737104,0.283769,-2.397374,-0.016206,2.137110,0.152877,0.310848,0.944050,0.110108,0.000000,0.893395,-0.329754,0.305103,0.000000,0.324348,0.003529,-0.945931,0.000000,0.409369,0.034797,0.521694,1.000000
3.291067,-0.046975,-0.669142,0.107424,-2.298894,0.055475,1.970846,-0.377149,-0.129090,-0.113799,0.228198,-0.186099,0.032736,0.294461,0.987107,-0.206689,-0.699709,0.347439,-2.342081,-0.100921,2.056264,0.328031,0.343031,0.931419,0.121524,0.000000,0.878625,-0.363920,0.309129,0.000000,0.332160,0.000733,-0.943223,0.000000,0.409657,0.036743,0.521006,1.000000
3.331261,-0.052466,-0.673378,0.116951,-2.305992,0.055822,1.982636,-0.337791,-0.150816,-0.109249,0.267608,-0.192536,-0.012892,0.297098,1.043533,-0.223128,-0.649510,0.349111,-2.282673,-0.104024,1.996883,0.355276,0.374708,0.917736,0.131663,0.000000,0.862426,-0.397146,0.313810,0.000000,0.340291,-0.004038,-0.940311,0.000000,0.410055,0.038552,0.520360,1.000000
3.372056,-0.060064,-0.677589,0.129633,-2.313759,0.053462,1.995426,-0.289625,-0.190119,-0.086510,0.313726,-0.170309,-0.091381,0.295230,1.140640,-0.231349,-0.622709,0.340469,-2.253620,-0.103437,1.981451,0.358433,0.412589,0.899929,0.140995,0.000000,0.841545,-0.435821,0.319127,0.000000,0.348647,-0.013015,-0.937164,0.000000,0.410567,0.040413,0.519361,1.000000
3.412507,-0.068767,-0.680430,0.142873,-2.320023,0.048140,2.006620,-0.241501,-0.230856,-0.057921,0.341100,-0.137989,-0.158438,0.266691,1.238189,-0.235091,-0.620532,0.336986,-2.257705,-0.114387,2.004832,0.350160,0.449852,0.880818,0.147561,0.000000,0.819230,-0.472769,0.324549,0.000000,0.355637,-0.025113,-0.934287,0.000000,0.411277,0.041637,0.518332,1.000000
3.453007,-0.078885,-0.681788,0.157379,-2.324907,0.040494,2.016392,-0.189724,-0.252294,-0.013350,0.370300,-0.099461,-0.207484,0.215756,1.306601,-0.236308,-0.656874,0.341442,-2.314010,-0.153242,2.097233,0.342160,0.489214,0.858671,0.152760,0.000000,0.793866,-0.510945,0.329687,0.000000,0.361152,-0.040017,-0.931648,0.000000,0.412224,0.042514,0.517161,1.000000
3.493023,-0.089410,-0.681445,0.171842,-2.327911,0.031420,2.023448,-0.137607,-0.269513,0.023443,0.366733,-0.057338,-0.241384,0.146036,1.293977,-0.234114,-0.678793,0.343121,-2.348631,-0.171642,2.149459,0.346200,0.528039,0.834659,0.156521,0.000000,0.767116,-0.547882,0.333675,0.000000,0.364267,-0.056125,-0.929602,0.000000,0.413278,0.043036,0.515886,1.000000
3.533093,-0.100217,-0.679832,0.185971,-2.329320,0.020965,2.028593,-0.084607,-0.267511,0.054141,0.354305,-0.013046,-0.282225,0.114717,1.303910,-0.230672,-0.695040,0.339368,-2.373993,-0.182767,2.189319,0.350769,0.566581,0.808385,0.159624,0.000000,0.738310,-0.584063,0.337267,0.000000,0.365880,-0.073238,-0.927776,0.000000,0.414467,0.043142,0.514678,1.000000
3.574004,-0.110751,-0.677321,0.199872,-2.329498,0.008577,2.032859,-0.030229,-0.246887,0.066538,0.331019,0.005866,-0.315362,0.099140,1.326961,-0.227734,-0.695119,0.336919,-2.377799,-0.187650,2.199532,0.355930,0.604279,0.780040,0.162373,0.000000,0.707195,-0.618968,0.341665,0.000000,0.367023,-0.091633,-0.925688,0.000000,0.415831,0.043036,0.513667,1.000000
3.614021,-0.120186,-0.674493,0.212206,-2.329108,-0.004804,2.036585,0.022059,-0.228494,0.071940,0.291829,0.010820,-0.354163,0.092700,1.262776,-0.222939,-0.700200,0.331345,-2.389577,-0.193343,2.216542,0.362686,0.638816,0.751398,0.165212,0.000000,0.675632,-0.650627,0.346679,0.000000,0.367992,-0.109844,-0.923318,0.000000,0.417233,0.042595,0.512861,1.000000
3.655033,-0.128653,-0.671726,0.223240,-2.328481,-0.019595,2.040801,0.074147,-0.196674,0.061060,0.253349,0.019850,-0.365462,0.120648,1.294648,-0.217736,-0.710025,0.326285,-2.409178,-0.202442,2.252989,0.378036,0.671193,0.721726,0.169092,0.000000,0.642432,-0.680164,0.353042,0.000000,0.369817,-0.128332,-0.920199,0.000000,0.418736,0.041844,0.512405,1.000000
3.696030,-0.135953,-0.669805,0.232570,-2.328069,-0.034515,2.046219,0.123909,-0.163707,0.032190,0.204452,0.004871,-0.355661,0.152549,1.158097,-0.207425,-0.726014,0.312569,-2.439958,-0.205452,2.303334,0.379006,0.699991,0.692334,0.175120,0.000000,0.608726,-0.706673,0.360620,0.000000,0.373430,-0.145833,-0.916124,0.000000,0.420250,0.040892,0.512497,1.000000
3.736124,-0.141914,-0.669186,0.239975,-2.328303,-0.048349,2.053656,0.169384,-0.137873,-0.006960,0.164025,-0.013226,-0.331693,0.214527,1.085186,-0.195865,-0.738164,0.298549,-2.463167,-0.203721,2.343912,0.370877,0.724054,0.664717,0.184059,0.000000,0.575907,-0.729490,0.368993,0.000000,0.379553,-0.161173,-0.911023,0.000000,0.421758,0.039909,0.513202,1.000000
3.777018,-0.146552,-0.670197,0.245858,-2.329849,-0.061071,2.064059,0.212008,-0.095032,-0.045707,0.125204,-0.057035,-0.287814,0.283886,0.971632,-0.185725,-0.745698,0.284767,-2.479187,-0.203225,2.372075,0.360917,0.744047,0.638535,0.196590,0.000000,0.543384,-0.749551,0.378005,0.000000,0.388731,-0.174433,-0.904688,0.000000,0.423257,0.039072,0.514419,1.000000
3.818042,-0.149913,-0.673088,0.250232,-2.333707,-0.072181,2.078206,0.249831,-0.069059,-0.081016,0.091527,-0.119301,-0.252384,0.401163,0.863131,-0.179587,-0.749725,0.279100,-2.490339,-0.210243,2.389637,0.364846,0.759092,0.615428,0.212154,0.000000,0.512865,-0.766110,0.387331,0.000000,0.400915,-0.185217,-0.897196,0.000000,0.424692,0.038400,0.515816,1.000000
3.859092,-0.152263,-0.677456,0.253198,-2.340016,-0.081971,2.096560,0.281983,-0.048033,-0.119355,0.061351,-0.182108,-0.231030,0.493967,0.710163,-0.175502,-0.756897,0.277287,-2.500711,-0.225952,2.402441,0.376668,0.769044,0.596380,0.229964,0.000000,0.485323,-0.778951,0.397086,0.000000,0.415953,-0.193774,-0.888502,0.000000,0.426178,0.037793,0.517229,1.000000
3.899988,-0.153959,-0.682770,0.255102,-2.349265,-0.091629,2.118911,0.307777,-0.035888,-0.136137,0.044098,-0.250503,-0.238574,0.590957,0.562773,-0.172247,-0.760909,0.275105,-2.508856,-0.238705,2.416256,0.381851,0.774172,0.582450,0.247772,0.000000,0.461975,-0.787539,0.407850,0.000000,0.432691,-0.201286,-0.878785,0.000000,0.427716,0.037033,0.518160,1.000000
3.940125,-0.155212,-0.688617,0.256409,-2.360591,-0.101482,2.143893,0.327210,-0.027143,-0.153979,0.025831,-0.311962,-0.256606,0.651586,0.432228,-0.168441,-0.769408,0.269599,-2.528436,-0.258058,2.449017,0.379242,0.775016,0.574011,0.264276,0.000000,0.443378,-0.791925,0.419822,0.000000,0.450278,-0.208199,-0.868276,0.000000,0.429250,0.036213,0.518676,1.000000
3.981272,-0.156102,-0.694821,0.257375,-2.374449,-0.113008,2.172105,0.342008,-0.016075,-0.149166,0.019327,-0.355093,-0.287593,0.722998,0.314105,-0.164589,-0.779311,0.262044,-2.549127,-0.275312,2.486991,0.372988,0.772377,0.570581,0.279019,0.000000,0.428614,-0.792421,0.433982,0.000000,0.468731,-0.215610,-0.856623,0.000000,0.430837,0.035240,0.518582,1.000000
4.022038,-0.156698,-0.701596,0.257862,-2.389828,-0.125985,2.202983,0.352480,-0.008997,-0.174947,0.005104,-0.391289,-0.332302,0.778605,0.201437,-0.162172,-0.790019,0.258797,-2.568868,-0.291477,2.517160,0.375041,0.766396,0.571852,0.292580,0.000000,0.417071,-0.789406,0.450412,0.000000,0.488543,-0.223172,-0.843517,0.000000,0.432438,0.034170,0.518435,1.000000
4.063025,-0.157104,-0.708763,0.258027,-2.406728,-0.140042,2.235824,0.359370,-0.010913,-0.176214,-0.002609,-0.415658,-0.350007,0.826421,0.140284,-0.162112,-0.795871,0.255062,-2.581285,-0.303894,2.540557,0.374510,0.757800,0.577056,0.304509,0.000000,0.408380,-0.783461,0.468396,0.000000,0.508872,-0.230600,-0.829381,0.000000,0.433955,0.033067,0.518018,1.000000
4.104040,-0.157512,-0.716367,0.257889,-2.424859,-0.155032,2.270156,0.363560,-0.007951,-0.185702,-0.005633,-0.463792,-0.357933,0.855765,0.080752,-0.161984,-0.801476,0.252645,-2.595815,-0.314625,2.567303,0.373523,0.747164,0.585266,0.314944,0.000000,0.401687,-0.775177,0.487574,0.000000,0.529508,-0.237794,-0.814294,0.000000,0.435331,0.031915,0.517416,1.000000
4.145026,-0.157864,-0.724026,0.257503,-2.443483,-0.170170,2.306288,0.365684,-0.012445,-0.188642,-0.014344,-0.469613,-0.366604,0.878898,0.038638,-0.165415,-0.806556,0.251869,-2.606476,-0.325305,2.588490,0.378473,0.734405,0.595849,0.324952,0.000000,0.396327,-0.765178,0.507355,0.000000,0.550964,-0.243821,-0.798117,0.000000,0.436723,0.030956,0.516904,1.000000
4.185062,-0.158288,-0.731475,0.257130,-2.462488,-0.184991,2.341951,0.366628,-0.015732,-0.185825,-0.011020,-0.469822,-0.377596,0.892335,0.013322,-0.167624,-0.813260,0.250303,-2.621326,-0.338063,2.619477,0.378372,0.721057,0.607452,0.333256,0.000000,0.392208,-0.754353,0.526407,0.000000,0.571171,-0.248869,-0.782194,0.000000,0.437886,0.030151,0.515992,1.000000
4.226009,-0.158992,-0.739181,0.256719,-2.481916,-0.200504,2.379072,0.367165,-0.024097,-0.184545,-0.009645,-0.461967,-0.370528,0.914985,0.011630,-0.169189,-0.818822,0.245482,-2.635005,-0.343882,2.648739,0.373452,0.706347,0.620152,0.341272,0.000000,0.388033,-0.742458,0.546047,0.000000,0.592024,-0.253279,-0.765087,0.000000,0.438975,0.029458,0.515223,1.000000
4.267016,-0.159793,-0.747102,0.256030,-2.500735,-0.215799,2.416816,0.367602,-0.018290,-0.186618,-0.018779,-0.463206,-0.358516,0.894229,0.011136,-0.170035,-0.822004,0.243292,-2.645792,-0.347606,2.670124,0.369751,0.690434,0.633146,0.349868,0.000000,0.383219,-0.730346,0.565437,0.000000,0.613540,-0.256326,-0.746904,0.000000,0.439978,0.028983,0.515007,1.000000
4.307977,-0.160615,-0.754697,0.254996,-2.519584,-0.230209,2.454457,0.367709,-0.021253,-0.189042,-0.028868,-0.459988,-0.332229,0.919409,0.000231,-0.169106,-0.822127,0.242020,-2.646698,-0.346848,2.672052,0.364310,0.674163,0.645959,0.358080,0.000000,0.378562,-0.718516,0.583443,0.000000,0.634179,-0.257785,-0.728947,0.000000,0.440828,0.028632,0.514595,1.000000
4.347987,-0.161251,-0.761893,0.253907,-2.537924,-0.243061,2.490287,0.367627,-0.013745,-0.170204,-0.027911,-0.430456,-0.327076,0.901320,-0.016682,-0.167125,-0.825848,0.240453,-2.647093,-0.344819,2.669385,0.359811,0.658261,0.658066,0.365544,0.000000,0.374414,-0.707477,0.599392,0.000000,0.653066,-0.257697,-0.712107,0.000000,0.441414,0.028541,0.513917,1.000000
4.389021,-0.161783,-0.768697,0.252843,-2.556066,-0.254867,2.525462,0.367075,-0.009947,-0.158270,-0.024038,-0.429247,-0.270898,0.841914,-0.015099,-0.168990,-0.830041,0.243114,-2.649220,-0.347507,2.667808,0.362239,0.642133,0.670058,0.372381,0.000000,0.370842,-0.696667,0.614094,0.000000,0.670918,-0.256240,-0.695852,0.000000,0.441844,0.028708,0.513013,1.000000
4.429990,-0.162424,-0.774911,0.252053,-2.572835,-0.265267,2.558565,0.366666,-0.018211,-0.151161,-0.012771,-0.392064,-0.240822,0.774150,-0.002379,-0.172931,-0.831311,0.246909,-2.650390,-0.351211,2.670016,0.364577,0.626544,0.681069,0.378905,0.000000,0.367299,-0.686818,0.627179,0.000000,0.687404,-0.253789,-0.680490,0.000000,0.442157,0.029120,0.512207,1.000000
4.471011,-0.163458,-0.781299,0.251624,-2.588207,-0.274967,2.588122,0.366553,-0.026844,-0.156996,-0.007513,-0.340114,-0.238799,0.700080,0.001338,-0.178449,-0.836183,0.252965,-2.655758,-0.357448,2.673257,0.371802,0.612344,0.690905,0.384273,0.000000,0.363581,-0.677716,0.639132,0.000000,0.702022,-0.251659,-0.666208,0.000000,0.442133,0.029502,0.511577,1.000000
4.511020,-0.164985,-0.788434,0.251596,-2.600561,-0.284548,2.613397,0.366739,-0.039435,-0.184765,0.008285,-0.292436,-0.246052,0.569393,0.004129,-0.182774,-0.837577,0.259456,-2.656507,-0.360576,2.674795,0.376008,0.599062,0.699868,0.388960,0.000000,0.358759,-0.668903,0.651031,0.000000,0.715826,-0.250470,-0.651811,0.000000,0.441824,0.029891,0.512200,1.000000
4.551054,-0.167023,-0.795867,0.252153,-2.611286,-0.295092,2.633947,0.367604,-0.049052,-0.188728,0.018959,-0.238240,-0.270526,0.457271,0.021389,-0.182448,-0.841766,0.259381,-2.660004,-0.360383,2.676541,0.374329,0.587866,0.708136,0.391072,0.000000,0.354019,-0.659885,0.662724,0.000000,0.727375,-0.251150,-0.638630,0.000000,0.441177,0.030098,0.512971,1.000000
4.591975,-0.169175,-0.803712,0.252930,-2.620419,-0.306563,2.649936,0.368463,-0.053254,-0.185086,0.018539,-0.219461,-0.278150,0.335938,0.018215,-0.182876,-0.842074,0.259783,-2.660223,-0.359663,2.676749,0.373737,0.578392,0.716165,0.390578,0.000000,0.349737,-0.650261,0.674407,0.000000,0.736979,-0.253477,-0.626588,0.000000,0.440210,0.030136,0.513967,1.000000
4.632023,-0.171044,-0.811290,0.253811,-2.628622,-0.317514,2.660770,0.369080,-0.045608,-0.188574,0.018653,-0.192483,-0.255945,0.233121,0.016022,-0.180143,-0.844746,0.258162,-2.660825,-0.357166,2.671999,0.370503,0.571684,0.723204,0.387471,0.000000,0.346948,-0.641044,0.684595,0.000000,0.743503,-0.256945,-0.617400,0.000000,0.438952,0.029972,0.514387,1.000000
4.672974,-0.172637,-0.818937,0.254553,-2.636249,-0.327989,2.668143,0.369313,-0.031084,-0.189077,0.011769,-0.172457,-0.241911,0.142847,0.004726,-0.179945,-0.844863,0.258024,-2.660847,-0.357145,2.671744,0.370416,0.566789,0.729532,0.382771,0.000000,0.345068,-0.632110,0.693792,0.000000,0.748111,-0.261157,-0.610023,0.000000,0.437463,0.029610,0.514509,1.000000
4.714008,-0.173932,-0.826677,0.255006,-2.642844,-0.336589,2.672238,0.369520,-0.030768,-0.181356,0.007932,-0.151030,-0.179727,0.075624,0.014475,-0.184574,-0.845127,0.263442,-2.659209,-0.359003,2.667989,0.378612,0.563800,0.734178,0.378275,0.000000,0.343220,-0.624868,0.701228,0.000000,0.751213,-0.265526,-0.604297,0.000000,0.435804,0.029063,0.514658,1.000000
4.755014,-0.175246,-0.833599,0.255809,-2.648648,-0.343014,2.673618,0.370228,-0.039995,-0.156447,0.027755,-0.128484,-0.135105,0.010061,0.024689,-0.195168,-0.846240,0.275349,-2.656737,-0.363132,2.662319,0.396093,0.562995,0.736956,0.374050,0.000000,0.341769,-0.619691,0.706511,0.000000,0.752477,-0.269928,-0.600763,0.000000,0.434173,0.028457,0.514368,1.000000
4.795030,-0.177177,-0.838973,0.257443,-2.652573,-0.347194,2.673435,0.372276,-0.060056,-0.112612,0.052605,-0.076930,-0.081414,-0.024328,0.061202,-0.196797,-0.841782,0.277136,-2.651882,-0.359143,2.657679,0.394346,0.563824,0.737650,0.371425,0.000000,0.339633,-0.617031,0.709861,0.000000,0.752824,-0.274094,-0.598438,0.000000,0.432905,0.027953,0.514166,1.000000
4.835983,-0.180234,-0.842649,0.260283,-2.654538,-0.349717,2.671472,0.375742,-0.089475,-0.071520,0.083624,-0.029346,-0.039179,-0.058202,0.088694,-0.192904,-0.836379,0.276049,-2.643157,-0.342337,2.636823,0.383678,0.566579,0.736419,0.369670,0.000000,0.336868,-0.616436,0.711694,0.000000,0.751997,-0.278706,-0.597347,0.000000,0.432033,0.027457,0.513979,1.000000
4.876001,-0.183922,-0.844295,0.263914,-2.654758,-0.350395,2.667966,0.379683,-0.093754,-0.023579,0.098901,0.007200,-0.002151,-0.104153,0.105619,-0.190515,-0.829713,0.274216,-2.635017,-0.330441,2.625409,0.370701,0.570840,0.733766,0.368389,0.000000,0.334340,-0.617532,0.711935,0.000000,0.749900,-0.283239,-0.597851,0.000000,0.431593,0.027003,0.513617,1.000000
4.917007,-0.187820,-0.844317,0.268014,-2.653849,-0.349534,2.662612,0.383527,-0.092340,0.014232,0.102135,0.036538,0.048509,-0.143509,0.091411,-0.188807,-0.819226,0.276905,-2.619883,-0.308390,2.598167,0.358036,0.576545,0.730093,0.366799,0.000000,0.332678,-0.619792,0.710749,0.000000,0.746266,-0.287758,-0.600235,0.000000,0.431416,0.026542,0.512858,1.000000
4.957967,-0.191375,-0.842752,0.271825,-2.651199,-0.346267,2.655381,0.386334,-0.082114,0.052407,0.087501,0.085098,0.103285,-0.189325,0.050754,-0.193405,-0.799895,0.284665,-2.590059,-0.277744,2.547428,0.342673,0.583120,0.725429,0.365657,0.000000,0.331831,-0.623538,0.707863,0.000000,0.741519,-0.291439,-0.604329,0.000000,0.431524,0.026089,0.512124,1.000000
4.997973,-0.194026,-0.839529,0.274800,-2.646588,-0.340694,2.645935,0.387301,-0.053075,0.094597,0.062278,0.140903,0.165430,-0.274107,0.003738,-0.194619,-0.771635,0.287198,-2.545883,-0.231606,2.472509,0.312636,0.590223,0.720232,0.364531,0.000000,0.332384,-0.628359,0.703326,0.000000,0.735628,-0.293960,-0.610277,0.000000,0.431896,0.025658,0.511497,1.000000
5.037977,-0.195390,-0.834635,0.276659,-2.639614,-0.332736,2.633002,0.386048,-0.019391,0.134310,0.035624,0.201672,0.216479,-0.354287,-0.069552,-0.190649,-0.755615,0.284828,-2.523994,-0.209568,2.436504,0.285030,0.598199,0.714480,0.362845,0.000000,0.334823,-0.634231,0.696868,0.000000,0.728040,-0.295383,-0.618633,0.000000,0.432454,0.025227,0.510989,1.000000
5.078997,-0.195627,-0.828503,0.277587,-2.629866,-0.322461,2.616419,0.381322,0.008057,0.158283,0.016849,0.265656,0.267884,-0.446775,-0.160573,-0.181763,-0.742978,0.277321,-2.502146,-0.182251,2.391748,0.250446,0.606318,0.709130,0.359852,0.000000,0.339511,-0.640047,0.689241,0.000000,0.719098,-0.295731,-0.628841,0.000000,0.433135,0.024886,0.510962,1.000000
5.119098,-0.195093,-0.821352,0.277845,-2.618868,-0.310832,2.596887,0.373520,0.019006,0.191096,0.001738,0.295651,0.289926,-0.538707,-0.221164,-0.174368,-0.738763,0.277148,-2.494389,-0.175832,2.372156,0.224590,0.614796,0.704482,0.354559,0.000000,0.346911,-0.645292,0.680611,0.000000,0.708286,-0.295442,-0.641128,0.000000,0.433802,0.024505,0.510708,1.000000
5.159995,-0.193711,-0.813623,0.277831,-2.605649,-0.297946,2.574226,0.362425,0.037408,0.179784,0.001176,0.341456,0.324637,-0.561946,-0.294148,-0.170946,-0.736336,0.278268,-2.489044,-0.167376,2.356904,0.218166,0.622648,0.701249,0.347189,0.000000,0.356792,-0.649317,0.671616,0.000000,0.696419,-0.294312,-0.654508,0.000000,0.434437,0.024436,0.510909,1.000000
5.200009,-0.191915,-0.806125,0.277895,-2.591951,-0.285035,2.549906,0.349505,0.044582,0.182632,0.008063,0.347278,0.320513,-0.622125,-0.356219,-0.169663,-0.734639,0.281366,-2.482231,-0.160826,2.341004,0.216426,0.629839,0.699372,0.337880,0.000000,0.368467,-0.651982,0.662670,0.000000,0.683758,-0.292883,-0.668352,0.000000,0.434849,0.024600,0.511132,1.000000
5.241054,-0.189977,-0.799034,0.278270,-2.576718,-0.272047,2.523471,0.334789,0.044580,0.167438,0.007527,0.374839,0.304830,-0.647942,-0.361411,-0.163202,-0.725138,0.280902,-2.463282,-0.139194,2.305894,0.195086,0.636083,0.698864,0.327060,0.000000,0.381400,-0.653232,0.654066,0.000000,0.670762,-0.291305,-0.682070,0.000000,0.435061,0.025084,0.511972,1.000000
5.281962,-0.187923,-0.792175,0.278726,-2.561588,-0.258949,2.495447,0.319521,0.057299,0.167052,0.008422,0.385806,0.329756,-0.686743,-0.375847,-0.153269,-0.714603,0.269775,-2.447625,-0.115073,2.274599,0.157543,0.642350,0.698696,0.314946,0.000000,0.395512,-0.654200,0.644650,0.000000,0.656465,-0.289531,-0.696581,0.000000,0.434965,0.025651,0.512507,1.000000
5.321993,-0.185487,-0.785155,0.278806,-2.546234,-0.245355,2.467787,0.304648,0.064045,0.184076,-0.002631,0.377302,0.356332,-0.697764,-0.385835,-0.136983,-0.712146,0.253520,-2.443859,-0.092899,2.265247,0.115553,0.647850,0.698506,0.303910,0.000000,0.409568,-0.655786,0.634176,0.000000,0.642288,-0.286384,-0.710950,0.000000,0.434837,0.026462,0.513146,1.000000
5.361994,-0.182507,-0.777663,0.278261,-2.531236,-0.230811,2.439886,0.289342,0.084828,0.190230,-0.025575,0.381060,0.362193,-0.690919,-0.396668,-0.125036,-0.715078,0.242549,-2.444652,-0.082381,2.258192,0.083478,0.652989,0.698392,0.292976,0.000000,0.424650,-0.657936,0.621911,0.000000,0.627109,-0.281694,-0.726211,0.000000,0.434605,0.027380,0.513318,1.000000
5.401995,-0.178652,-0.770273,0.276705,-2.516632,-0.216082,2.413007,0.272852,0.099618,0.181805,-0.047130,0.334675,0.376629,-0.663189,-0.432943,-0.122628,-0.715919,0.245648,-2.442855,-0.084750,2.251116,0.075459,0.656399,0.699526,0.282461,0.000000,0.440636,-0.659415,0.609092,0.000000,0.612347,-0.275350,-0.741089,0.000000,0.434295,0.028467,0.513524,1.000000
5.442029,-0.174014,-0.763310,0.274209,-2.503387,-0.201922,2.387826,0.254300,0.116485,0.159532,-0.071480,0.326524,0.339861,-0.597973,-0.486898,-0.120348,-0.714885,0.247229,-2.438577,-0.088429,2.239701,0.060127,0.657552,0.702844,0.271322,0.000000,0.458205,-0.658948,0.596504,0.000000,0.598048,-0.267917,-0.755354,0.000000,0.433846,0.029603,0.513484,1.000000
5.483013,-0.168918,-0.757459,0.271220,-2.491406,-0.188863,2.364356,0.233168,0.129561,0.129553,-0.072123,0.258770,0.294885,-0.531417,-0.528734,-0.114576,-0.707449,0.249549,-2.423173,-0.105552,2.205106,-0.004247,0.655884,0.708960,0.259179,0.000000,0.477274,-0.655496,0.585248,0.000000,0.584819,-0.260160,-0.768312,0.000000,0.433176,0.030807,0.513539,1.000000
5.523983,-0.164034,-0.752636,0.268387,-2.481473,-0.177495,2.344161,0.210029,0.115753,0.101632,-0.060536,0.228538,0.258792,-0.458033,-0.579928,-0.085504,-0.710568,0.222544,-2.425521,-0.112409,2.194514,-0.135262,0.651257,0.717807,0.246166,0.000000,0.497274,-0.648727,0.576066,0.000000,0.573210,-0.252760,-0.779450,0.000000,0.432448,0.032018,0.513463,1.000000
5.564991,-0.159460,-0.748776,0.266103,-2.473590,-0.168559,2.327154,0.184719,0.108064,0.089632,-0.042798,0.167945,0.191309,-0.383133,-0.635241,-0.047977,-0.713776,0.172777,-2.432875,-0.079417,2.201874,-0.274130,0.643424,0.729686,0.231397,0.000000,0.518443,-0.637782,0.569589,0.000000,0.563213,-0.246526,-0.788680,0.000000,0.431692,0.033251,0.513216,1.000000
5.604991,-0.154927,-0.745694,0.264166,-2.468187,-0.162089,2.313411,0.157325,0.115270,0.067645,-0.047462,0.112361,0.148736,-0.300111,-0.711760,-0.034946,-0.715258,0.150376,-2.431675,-0.067798,2.196053,-0.341524,0.632445,0.744254,0.214663,0.000000,0.540862,-0.622691,0.565425,0.000000,0.554499,-0.241502,-0.796372,0.000000,0.430918,0.034441,0.512508,1.000000
5.646050,-0.149691,-0.743499,0.261789,-2.464405,-0.157232,2.302319,0.125619,0.140743,0.042788,-0.060420,0.076333,0.102749,-0.239754,-0.810567,-0.034405,-0.715239,0.147009,-2.429372,-0.074954,2.192803,-0.365242,0.616912,0.762240,0.195935,0.000000,0.565417,-0.602426,0.563354,0.000000,0.547458,-0.236760,-0.802642,0.000000,0.430110,0.035663,0.511797,1.000000
5.686995,-0.143333,-0.741738,0.258418,-2.461675,-0.153353,2.293752,0.090214,0.163706,0.040884,-0.097766,0.060774,0.095981,-0.183891,-0.901103,-0.038016,-0.716486,0.154321,-2.431078,-0.097518,2.194302,-0.371887,0.596974,0.782625,0.176355,0.000000,0.591347,-0.577823,0.562503,0.000000,0.542142,-0.231517,-0.807764,0.000000,0.429393,0.036935,0.511212,1.000000
5.727950,-0.136080,-0.740270,0.253624,-2.459602,-0.149828,2.286478,0.051668,0.183042,0.032922,-0.133863,0.047441,0.088540,-0.167292,-0.975273,-0.036140,-0.711174,0.155500,-2.423753,-0.107725,2.181940,-0.404281,0.573695,0.803997,0.156343,0.000000,0.617920,-0.550145,0.561690,0.000000,0.537619,-0.225636,-0.812437,0.000000,0.428693,0.037976,0.510704,1.000000
5.768046,-0.128592,-0.738737,0.247666,-2.457659,-0.146563,2.280173,0.011707,0.185310,0.044280,-0.163177,0.049740,0.076185,-0.147203,-1.026826,-0.030178,-0.704179,0.150390,-2.414320,-0.108811,2.166681,-0.450004,0.548473,0.824897,0.136757,0.000000,0.643733,-0.520948,0.560537,0.000000,0.533639,-0.219408,-0.816755,0.000000,0.428117,0.038645,0.510340,1.000000
5.808970,-0.121142,-0.736720,0.240636,-2.455326,-0.143950,2.273650,-0.031316,0.172877,0.055446,-0.174118,0.061944,0.057143,-0.168733,-1.057007,-0.030855,-0.690018,0.146781,-2.391734,-0.106458,2.131726,-0.485959,0.520691,0.845849,0.115761,0.000000,0.669876,-0.488843,0.558819,0.000000,0.529276,-0.213431,-0.821166,0.000000,0.427661,0.038788,0.510033,1.000000
